date,quality,weave,quantity,composition,status,_id,rate,agentName,customerName
2025-05-12T15:07:18,stand ,Satin,588,20%,Confirmed,589f25d4-028a-4a61-9d7f-5cc1f384420c,414,Sundar,qilyze
2025-05-19T15:10:27,premium ,Crepe,466,Polyester 80%,Pending,81b6047f-ebba-4845-b8a3-e520e4a524fe,131,Mukilan,Jhon
2025-06-06T07:56:29,premium ,Crepe,892,Silk 60%,Confirmed,63f4f957-28d1-438d-9df3-65ad12ae5bbc,66,Sundar,Anita
2025-05-27T12:30:10,Stand,Plain,946m,Cotton 50%,Confirmed,87cbf36b-70f4-4d3c-adb5-222972bc3fb1,240,Arun,qilyze
2025-05-02T19:54:28,Premium,Twill,293m,Cotton 50%,Cancelled,53b904d6-c227-476f-8ec2-f4863f92a94c,503,Sundar,Kumar
2025-06-21T16:32:09,Economy,Denim,447,Silk 60%,Confirmed,a7a3b311-25df-4bca-b57f-954332cb8bd2,71,Priya,Deepak
2025-05-12T23:10:34,premium ,Twill,271m,Viscose 70%,Cancelled,e0c57fc1-71d0-4232-9da3-2d32d2d11d7b,494,Arun,Sara
2025-05-21T06:01:30,stand ,Crepe,688,20%,Confirmed,fffe26ce-b2a3-4992-a7b7-ff1e3ec43f36,582,Nisha,Jhon
2025-06-11T13:00:16,Primium,spandex ,217,20%,Confirmed,890fd95d-4562-42f2-ae19-ab7fa5dc592b,494,Priya,Tom
2025-06-23T03:20:56,Standard,linen,788m,20%,Cancelled,5894f706-eed0-48d8-bbd1-02ab2f46c20d,461,Arun,Anita
2025-05-31T01:31:02,Primium,Spandex,718,Viscose 70%,Cancelled,e0ef4315-e80b-4863-9a67-975c0362d753,237,Ravi,Anita
2025-06-28T20:05:36,premium ,spandex ,405m,Silk 60%,Pending,343b6643-3ff8-4efc-9376-4bea7b70a06b,383,Nisha,jogoco
2025-05-30T15:23:09,Premium,Denim,480m,Viscose 70%,Confirmed,7fe4a2f0-617f-48ba-bcdc-926ce8329181,556,Priya,Deepak
2025-06-27T19:05:13,premium ,spandex ,616m,Polyester 80%,Confirmed,1bbf8b5b-4492-47ed-9ac3-95e7ae3cc83c,590,Sundar,Sara
2025-06-16T11:25:00,Primium,linen,524,Cotton 100%,Cancelled,6d88e48c-3f59-49f8-9a71-9371047d1eb5,183,Nisha,Tom
2025-06-10T22:17:57,Primium,linen,813,Nylon 40%,Confirmed,56d162bc-84ba-471e-99d1-ac8974168458,489,Priya,Deepak
2025-06-19T15:34:01,Stand,linen,986,Silk 60%,Cancelled,6add89be-8d5e-48f2-9d15-48afd38879f2,482,Priya,Sara
2025-05-03T03:46:10,Economy,linen,477,20%,Pending,2c7cf674-b90f-4a9e-908c-c1d938093f5d,209,Ravi,Anita
2025-06-18T05:59:00,premium ,spandex ,515,Nylon 40%,Confirmed,ac116eb7-71ad-4d65-a2d4-4efedf08fff6,465,Ravi,Tom
2025-05-24T02:25:18,Standard,Twill,929m,Viscose 70%,Cancelled,02c6613f-e1eb-40bf-aa4b-02d6306b389b,347,Arun,qilyze
2025-05-08T11:12:20,Stand,spandex ,693,Cotton 50%,Pending,afdcb48c-11e2-42f9-bccc-6c50fa5d13e5,130,Arun,Kumar
2025-06-15T13:26:16,Economy,Twill,799,Polyester 80%,Pending,89c750ec-886a-4a8c-8d9b-0bbc8b6aa246,586,Ravi,jogoco
2025-06-10T20:33:56,Premium,spandex ,108m,Cotton 100%,Cancelled,7a954981-fe90-4e85-8a29-1e0bd451b384,112,Mukilan,Kumar
2025-05-21T07:11:54,Premium,Crepe,259,Viscose 70%,Confirmed,bfab555f-50dd-46c3-802b-b2e9b99bdcb6,511,Ravi,Kumar
2025-05-04T10:04:06,Stand,Spandex,660m,Cotton 50%,Confirmed,66bdf3d0-8a22-49b5-a871-39da58b78dd7,529,Ravi,qilyze
2025-05-14T19:57:37,Standard,Twill,519m,Viscose 70%,Pending,63a20e4b-61dc-45d2-846e-c952606df647,209,Mukilan,Jhon
2025-06-12T13:40:33,Economy,Crepe,477m,Viscose 70%,Pending,28ed897c-55d4-46be-81be-ee56ad0684c0,361,Ravi,Anita
2025-06-27T03:01:46,Primium,Crepe,884m,Cotton 100%,Cancelled,1813268a-a32a-4610-875c-6162cb23bacb,210,Sundar,Deepak
2025-05-13T22:09:08,premium ,Linen,274m,Cotton 50%,Cancelled,69bddcd8-abb3-45e5-9e90-f4ea3b60221e,251,Nisha,Jhon
2025-05-15T12:07:45,Primium,Linen,521,Cotton 50%,Pending,196b487f-bfc9-464d-9e83-4547ae420c81,289,Ravi,jogoco
2025-05-16T16:12:18,premium ,Satin,284m,Silk 60%,Pending,16ce9c0a-6f76-405c-a548-a1c55d6b19ab,559,Priya,Deepak
2025-06-15T15:44:53,Economy,Twill,64m,Nylon 40%,Confirmed,a73a169b-c75e-461b-9216-595232a0449d,136,Arun,Sara
2025-05-06T06:13:16,Standard,linen,454,Silk 60%,Cancelled,2f7ba05a-05c8-4bab-bcfb-2074c7d8c5b9,159,Mukilan,jogoco
2025-05-17T13:28:49,Premium,Spandex,446,Polyester 80%,Confirmed,3a99567f-40df-41e0-9ae9-d49af5dac404,387,Priya,Kumar
2025-06-08T13:00:47,stand ,Plain,398m,Cotton 100%,Confirmed,1c04c9c2-dbee-4db5-9347-615c6552b792,227,Nisha,Deepak
2025-06-26T19:56:46,Primium,spandex ,362,Cotton 50%,Pending,c7edc7f3-8d67-4692-8cf8-ddb36fde6077,308,Sundar,Kumar
2025-05-08T01:28:07,Economy,Plain,571,Nylon 40%,Pending,50d9f3c2-65c7-4177-9f1a-2c7e0e09061f,358,Mukilan,jogoco
2025-05-29T05:59:56,Economy,Spandex,580,Cotton 50%,Pending,0ec0cba4-80eb-4455-9670-8d5a1cdad642,471,Arun,Sara
2025-05-11T16:36:03,Economy,Denim,195m,Cotton 50%,Cancelled,dbc62f7c-8bac-4100-9b37-f3b377ecb751,95,Sundar,Tom
2025-06-12T08:23:16,Economy,spandex ,112m,Cotton 50%,Pending,6fb690a4-eb8b-4c6b-93cc-23a79381ef55,413,Priya,Kumar
2025-05-28T22:03:46,premium ,Satin,875,Viscose 70%,Confirmed,584a0b92-0933-497c-98bc-ee1234fea14f,533,Nisha,Kumar
2025-06-05T03:34:50,Standard,spandex ,542,20%,Cancelled,21f6bf72-ed39-4276-9b56-bee00b03dac3,381,Nisha,Sara
2025-05-08T14:51:18,Standard,Crepe,142,Polyester 80%,Confirmed,16942cca-dcd9-41da-9419-b8b3353e2c35,326,Priya,Tom
2025-06-13T19:18:03,Standard,linen,859m,Silk 60%,Confirmed,cfe4d346-ef7d-49de-86f1-1736b06b2058,332,Mukilan,Sara
2025-05-08T22:46:13,Primium,Denim,414m,Cotton 50%,Confirmed,01067d4f-c60d-4c3d-8edb-a13d6a4774cc,121,Sundar,jogoco
2025-06-26T00:57:20,stand ,spandex ,59m,20%,Pending,933ea569-0131-4aa8-94ea-fa363b6d1a28,385,Priya,Jhon
2025-05-28T23:31:14,Premium,Spandex,523,20%,Confirmed,925cef0e-6f19-4bc4-bc31-3d669626b0b9,500,Ravi,Tom
2025-06-07T17:30:40,premium ,Linen,483,Silk 60%,Pending,99baf821-884d-44b1-a015-5d8143948a8e,113,Sundar,Anita
2025-06-22T19:44:03,Premium,Linen,690m,Cotton 100%,Pending,46b5df3a-391e-4041-8f61-79f51bfc39e1,306,Nisha,jogoco
2025-06-25T14:36:51,Stand,spandex ,896m,Nylon 40%,Cancelled,0a18ef9b-fa1e-4f86-a756-873fbfe354d5,480,Sundar,jogoco
2025-05-07T11:50:48,stand ,Denim,761m,Cotton 50%,Confirmed,d48a4365-22ab-4b8b-928f-37da4087292c,99,Nisha,Tom
2025-05-08T10:04:32,Standard,spandex ,224m,Cotton 100%,Pending,5e62e41b-ec14-4662-8a4f-6338245d1af3,326,Ravi,Anita
2025-06-10T20:11:46,Primium,Twill,389,Cotton 50%,Confirmed,7520cf22-528c-4595-8fba-b1fab6734f30,343,Priya,Anita
2025-05-16T23:21:45,Stand,Linen,296m,20%,Confirmed,5a7bbcb7-0db1-4fbf-900e-50afbf558c95,152,Mukilan,Deepak
2025-06-19T16:43:15,stand ,Plain,375,20%,Cancelled,3a3de32f-d6fd-4b8d-9b1d-55df9268dc6f,260,Sundar,Anita
2025-06-29T06:03:34,Stand,Plain,171,Nylon 40%,Confirmed,4b710e9d-961c-463a-8a12-33533f756910,397,Mukilan,jogoco
2025-06-25T07:07:15,Stand,linen,923,Silk 60%,Pending,05611759-7ba3-48b0-aaca-b4c78cbf6889,223,Arun,Sara
2025-06-04T20:43:25,Stand,Plain,135m,Polyester 80%,Confirmed,3ac2a509-44cb-4c99-ae38-fc54ea7d8082,50,Nisha,Sara
2025-06-05T05:37:42,Stand,linen,102m,20%,Confirmed,87d5df59-57aa-4530-8c06-2937cdaa5951,99,Sundar,qilyze
2025-06-10T05:50:54,Premium,linen,51,Cotton 50%,Confirmed,d6c89be2-f4a2-426f-a456-3082cf9a93fe,272,Arun,Kumar
2025-05-10T16:18:55,stand ,Twill,192,20%,Cancelled,40f5c467-163f-4509-b1c8-d7a7434e26c7,338,Nisha,Jhon
2025-05-17T00:04:08,stand ,Crepe,214,Silk 60%,Cancelled,cf6e714b-c558-4cb6-80b4-56c49be96db9,575,Nisha,jogoco
2025-05-24T21:24:10,Primium,Twill,917m,Cotton 100%,Cancelled,b87e9833-aa81-4c2f-9a29-be1aa4a8a3c1,369,Mukilan,qilyze
2025-06-09T00:47:35,Stand,Spandex,593m,Cotton 100%,Confirmed,d22bd8c3-b1ac-4a51-94d1-b3545fc9383e,123,Sundar,Anita
2025-06-15T13:17:34,Stand,spandex ,576m,Cotton 100%,Pending,918641d2-68d4-43ab-9cd6-b4f0f4b1cff6,429,Priya,Sara
2025-06-13T22:14:58,Economy,Satin,325m,Nylon 40%,Cancelled,599cedf9-eff5-4c4d-b2e8-3c0f1d54d32a,433,Sundar,Kumar
2025-06-03T06:11:28,stand ,Denim,113,Nylon 40%,Cancelled,2c1bcf81-9e72-48c6-882b-5387679874c0,368,Priya,Deepak
2025-06-14T13:11:36,Premium,Linen,868m,Silk 60%,Confirmed,dd396b62-2ad8-415d-816b-89c4ee292d79,315,Sundar,Deepak
2025-05-14T04:53:22,stand ,Twill,730m,Cotton 100%,Confirmed,b127d2df-fb6e-48c6-ab77-650f658bec4f,365,Nisha,qilyze
2025-06-13T20:24:06,stand ,Denim,257,Nylon 40%,Confirmed,2066aa9b-dfc5-4e34-8a0a-ef1da01b1ca8,255,Mukilan,qilyze
2025-05-28T06:43:22,stand ,spandex ,226,Cotton 100%,Cancelled,02199713-df92-4995-b9b3-a543bd1b270a,375,Arun,Sara
2025-06-15T07:24:56,stand ,Satin,602,Viscose 70%,Confirmed,b0e26e0e-8dcf-4212-a46d-59d18c1199a3,235,Sundar,Kumar
2025-06-09T05:01:24,premium ,Satin,740m,Polyester 80%,Cancelled,8b6cfa54-6d4e-4d75-83e5-a6565c2af1e9,482,Priya,Anita
2025-05-04T15:20:51,Standard,spandex ,886,Cotton 50%,Pending,0666ad42-d746-4117-8ada-2923efb00035,316,Sundar,Sara
2025-05-14T22:52:07,stand ,Plain,704m,Cotton 100%,Pending,7ab1bfc5-59dc-4bf1-bcfc-fdb8eb4dbbfd,478,Arun,Tom
2025-06-23T19:56:02,Stand,Spandex,159,Nylon 40%,Confirmed,a02fadd5-5f7f-4460-964c-7aabf7d2b088,321,Nisha,Jhon
2025-05-21T21:19:14,Premium,Satin,549m,Polyester 80%,Confirmed,94badf48-00e3-4a31-88ac-3a41b71f0035,240,Priya,Anita
2025-05-10T12:12:53,stand ,Linen,299m,Viscose 70%,Pending,8dff3a60-86a1-48b6-a66c-2d1566a9468f,390,Arun,qilyze
2025-06-26T14:18:21,stand ,Crepe,59,Cotton 100%,Confirmed,a58166f1-9af1-471e-8b46-a5c870f3c158,443,Mukilan,qilyze
2025-06-26T05:35:41,stand ,spandex ,320m,Nylon 40%,Pending,87a3454f-15c3-422d-8653-4f6dab0f1e07,156,Sundar,Deepak
2025-05-09T03:04:58,Premium,linen,878,Silk 60%,Cancelled,a928bb26-7d60-4fee-8862-3517e7c69955,421,Sundar,Anita
2025-05-29T21:37:02,Stand,spandex ,999m,Nylon 40%,Pending,9e3daad1-b00d-405c-8730-d1dc6220445e,213,Sundar,Deepak
2025-05-27T17:07:38,Economy,linen,779,Cotton 50%,Confirmed,02367d73-880d-4cdd-9eab-7c309006617e,505,Priya,Anita
2025-05-28T06:27:03,Primium,Linen,331,20%,Confirmed,8338fe50-9192-434e-bee1-a566aef82b1e,73,Sundar,Anita
2025-06-01T10:04:39,Stand,Plain,844m,Viscose 70%,Pending,25d938d0-b02a-4e94-82a6-bde5a4b7cd28,259,Ravi,Tom
2025-06-07T16:01:17,premium ,Plain,307m,Cotton 100%,Pending,fdea569a-a8fb-42a5-ad7f-0f859d3032be,580,Sundar,Sara
2025-06-03T10:40:10,Economy,Spandex,905m,Polyester 80%,Pending,da237a69-9cc7-4b53-88f9-bca2a9fb8223,436,Sundar,Tom
2025-05-03T00:58:21,Primium,Crepe,390m,Cotton 100%,Pending,56a93c60-ac44-47ee-947d-aa17c34c1e9c,342,Arun,Anita
2025-06-23T08:32:30,Economy,Linen,61m,Polyester 80%,Pending,1d10cb08-305f-4f7b-9d4c-cb16fc6abee8,282,Ravi,Kumar
2025-05-02T01:01:26,premium ,Spandex,704,Nylon 40%,Confirmed,47ad7298-6394-4a74-9e36-ed4488161be9,441,Arun,Kumar
2025-06-19T02:58:51,Stand,Satin,894,Cotton 50%,Confirmed,b45efc23-bffa-4fed-be9a-a0feefb642e1,198,Ravi,Jhon
2025-06-19T12:39:19,stand ,Spandex,807,Viscose 70%,Pending,b55b7a74-ba62-4750-97d6-9568e2ce00fb,412,Mukilan,Jhon
2025-05-06T09:17:04,Primium,Spandex,51,Viscose 70%,Cancelled,c5c1c2ec-4841-4513-9585-d9dfed170c5e,131,Arun,Anita
2025-06-12T12:19:07,stand ,Linen,894,20%,Pending,9fb0a491-fc6b-438e-aa04-712ef1de32b2,467,Arun,Deepak
2025-05-12T08:26:34,Standard,spandex ,907m,Cotton 100%,Cancelled,3841fb55-28bd-4726-8599-d7d0bf04ba77,164,Nisha,qilyze
2025-06-21T03:41:19,premium ,Spandex,446,Viscose 70%,Confirmed,7e09ac76-dce3-458b-a12c-717fab31af03,186,Sundar,qilyze
2025-06-24T23:07:46,premium ,Linen,745,Cotton 100%,Confirmed,c910ce3f-15db-4705-9c7b-a4977791f2dc,252,Priya,jogoco
2025-06-30T17:51:58,Primium,Crepe,331m,Cotton 50%,Pending,15344ed1-bb51-46e6-8199-9ea3923adecc,531,Mukilan,Anita
2025-06-19T00:56:05,Economy,Spandex,925,Nylon 40%,Confirmed,075bfebf-9473-4209-8157-17a95e38f0a0,270,Mukilan,Kumar
2025-05-11T19:33:49,premium ,Spandex,961m,Cotton 100%,Cancelled,60474d9e-bc16-4b06-8b32-cdb6e9fa6f5a,197,Nisha,qilyze
2025-05-11T06:56:05,Economy,Linen,257,Nylon 40%,Confirmed,86465b21-678f-4c1f-abc3-e48af32f3c67,218,Mukilan,Kumar
2025-06-05T00:33:05,stand ,spandex ,93m,Viscose 70%,Cancelled,91d32e40-5cd3-464f-ba7f-4c4f4c6d9405,277,Priya,Kumar
2025-05-10T12:38:10,Standard,spandex ,603,Silk 60%,Cancelled,3d8d6eca-592d-4cf4-8a0b-db0cadbcd8e9,445,Nisha,qilyze
2025-05-22T03:10:47,Stand,spandex ,472m,Cotton 100%,Cancelled,7510507e-5d1f-4054-af47-0b2af1a0adaf,528,Arun,Deepak
2025-06-26T11:58:07,Economy,Plain,498m,Viscose 70%,Cancelled,deac6828-f85d-45eb-9444-080b8e5f7592,405,Mukilan,Deepak
2025-06-22T16:36:47,Standard,Twill,984m,Cotton 50%,Cancelled,12a6c76b-308a-4ca9-aa64-ca2fe8504b9b,148,Ravi,Anita
2025-06-05T04:35:47,Economy,spandex ,328,Nylon 40%,Pending,9c6102bc-1d12-42a8-af8d-eb0933aa0ca7,136,Ravi,jogoco
2025-06-09T21:11:57,Primium,spandex ,716,Silk 60%,Confirmed,594f877c-321c-410b-93c4-93ca0511431c,487,Priya,Jhon
2025-05-10T06:45:03,premium ,Denim,80,Cotton 100%,Pending,e7ba19eb-9a15-4af6-8480-de885a74f932,129,Arun,jogoco
2025-05-01T20:53:25,Standard,Satin,130m,Nylon 40%,Pending,aeee28b9-f66b-48b2-ba0e-1f4f11a5a836,525,Nisha,Deepak
2025-05-17T23:15:36,Economy,Spandex,144m,Polyester 80%,Cancelled,bc67ae1b-78be-44fd-acdf-ce15453510da,243,Priya,jogoco
2025-06-27T12:42:04,stand ,Spandex,283,Polyester 80%,Confirmed,b81bb46f-6079-47d1-b0cc-f42d4ee6c935,196,Ravi,Deepak
2025-05-11T16:56:44,Standard,Spandex,960m,Cotton 100%,Confirmed,a3d6243f-bc68-4915-b999-bf864a428521,282,Arun,Sara
2025-06-24T05:28:14,stand ,Denim,193m,Viscose 70%,Confirmed,e47a1953-2246-43f9-a88d-d996ade0b408,288,Arun,Jhon
2025-06-10T04:57:30,Economy,spandex ,984m,Viscose 70%,Cancelled,cd57f374-cec5-4024-8e88-70bc218fc513,453,Priya,jogoco
2025-06-26T19:58:54,Premium,Satin,842m,Polyester 80%,Cancelled,aedd88db-9aee-4615-a3c6-2c06205c327a,394,Arun,Jhon
2025-05-13T15:41:24,Standard,Satin,893m,Silk 60%,Pending,707dfa0f-eb98-4d98-9546-08756be866b9,436,Sundar,qilyze
2025-05-20T14:56:21,Stand,Satin,84m,Nylon 40%,Pending,5d5726dc-4c9b-4158-b11c-515d183924ea,496,Mukilan,Kumar
2025-06-19T06:06:23,Primium,Denim,92m,Cotton 100%,Cancelled,4e409ffe-e384-4b3b-b535-e084c5975f70,569,Priya,qilyze
2025-05-02T18:10:39,Stand,linen,889,Nylon 40%,Confirmed,c52abdb5-c3af-4e40-abc1-2607554e9260,352,Ravi,jogoco
2025-05-24T10:20:34,premium ,Satin,306m,Cotton 100%,Pending,b2b45751-be55-49f1-a66a-92ef9af4c1ab,566,Priya,Jhon
2025-05-20T00:32:21,Stand,Twill,359,Polyester 80%,Confirmed,f3b11fcf-119a-4226-ad9b-77a8f5d04903,196,Ravi,Jhon
2025-05-14T00:33:21,Standard,Satin,751m,Nylon 40%,Confirmed,d9932e8f-7b44-4e6b-83e9-ca638e5f88dd,553,Arun,Sara
2025-05-08T02:20:08,Primium,Plain,652m,Cotton 100%,Pending,476b0241-40ea-4714-869c-bd006737860a,557,Mukilan,Sara
2025-06-12T10:30:58,Premium,Twill,91m,20%,Cancelled,cef0ec23-8ffe-406f-9b3b-66fdbc351a55,91,Sundar,qilyze
2025-05-29T23:33:36,Primium,Crepe,128,20%,Confirmed,0a51cbab-96e7-49a2-9235-40385839db8d,243,Priya,Deepak
2025-05-03T00:55:29,Premium,Crepe,76m,Nylon 40%,Pending,6a112115-2c1d-4d28-9c96-72fe25762e98,492,Ravi,Kumar
2025-05-07T06:17:22,premium ,spandex ,229m,Cotton 100%,Pending,cdc9795d-c5c0-496b-8e0a-e5e0f3a85810,582,Nisha,Tom
2025-06-13T04:16:23,Primium,Crepe,966,Silk 60%,Confirmed,7e0d9b90-2b1d-4415-88dc-03061b74a306,564,Priya,Jhon
2025-06-24T09:35:40,stand ,linen,281,Viscose 70%,Confirmed,a3a0f733-b3c5-4c00-9f19-4ae1b7442ab2,212,Priya,Sara
2025-06-20T15:44:32,Primium,Twill,995m,Viscose 70%,Cancelled,78534f98-116a-4b91-a633-d208d3332037,583,Arun,Sara
2025-05-09T18:55:27,Stand,Spandex,929m,Polyester 80%,Cancelled,44bf687a-cbdd-4c74-a7c3-87b1fdf73c5b,278,Ravi,Kumar
2025-05-19T23:06:36,Stand,Satin,124,Nylon 40%,Cancelled,56e58e66-f715-47bd-8ccb-0b0cca6a3e1b,302,Arun,Tom
2025-05-29T00:46:13,Premium,Satin,538,Cotton 50%,Confirmed,b18a1f9f-92d2-4b80-b266-600db21a5f41,116,Priya,qilyze
2025-06-05T15:02:38,Premium,Satin,489,20%,Confirmed,4c9097ab-2748-486d-bf20-6a234db57bf1,225,Nisha,Jhon
2025-06-21T09:42:11,stand ,Spandex,144m,Nylon 40%,Confirmed,212dc01f-63e1-47db-b1c3-8c974c357686,142,Mukilan,qilyze
2025-05-27T15:20:47,stand ,Satin,390m,20%,Cancelled,f66f393f-c3fe-41fd-b349-9f1e69a7c2a2,528,Arun,Jhon
2025-05-03T11:19:13,Primium,Plain,696,Cotton 100%,Confirmed,b5ee7521-39a3-4c7b-82a9-dfb7e3dd1cf4,331,Ravi,Jhon
2025-05-04T02:37:32,Economy,spandex ,135,Cotton 50%,Confirmed,d8434ede-ba62-455f-8d68-cf890fee6d04,409,Arun,Kumar
2025-05-10T05:24:02,Stand,Plain,310m,Nylon 40%,Confirmed,9bc61b2d-0766-462b-9601-a08d11d0ec54,419,Mukilan,Sara
2025-06-07T12:36:03,stand ,Spandex,72m,Polyester 80%,Pending,ed2e1caa-7d81-4c3a-81d4-f270d2ac71ba,157,Ravi,jogoco
2025-05-13T21:52:16,Economy,linen,899,Nylon 40%,Pending,5d7babd0-9c13-49fc-8091-94c54b84df8d,101,Arun,Deepak
2025-06-08T06:06:23,Premium,Spandex,468,Cotton 50%,Pending,6f58a138-42b7-4663-8a2a-27764c4c239f,287,Mukilan,jogoco
2025-05-30T03:45:39,Primium,Linen,433,Polyester 80%,Confirmed,ef2c254a-e46f-492d-a927-f6a3c6c5ffda,372,Priya,Jhon
2025-05-14T09:45:29,stand ,Spandex,254,Polyester 80%,Pending,5442b2a9-9920-4c19-a58f-7f08a317fa13,127,Nisha,qilyze
2025-06-01T07:54:31,Standard,spandex ,545,20%,Cancelled,9540ef2d-f72c-4e1a-91d3-000d6aec0b20,480,Arun,qilyze
2025-05-22T22:34:11,Primium,Satin,631,Silk 60%,Cancelled,ae2c111c-c987-4acf-a718-610b90c25be6,306,Ravi,qilyze
2025-06-30T11:15:29,Economy,Spandex,445,Polyester 80%,Cancelled,69821b25-1c1d-499c-b3ba-c324046733ed,469,Sundar,Kumar
2025-06-02T16:11:20,stand ,spandex ,501m,Nylon 40%,Cancelled,f5a8e62d-f35c-4ea6-8bb9-7934ccfd9193,577,Priya,jogoco
2025-05-25T11:03:18,Primium,Crepe,510m,Nylon 40%,Cancelled,a7d1c84b-c672-4299-bfe4-dc24b889b6b0,564,Sundar,Sara
2025-05-31T13:11:46,Standard,Crepe,633m,20%,Confirmed,0ff5f7a9-1213-49f1-b813-fce2a4e6e15a,597,Nisha,Deepak
2025-05-30T01:07:31,stand ,Linen,910,Viscose 70%,Confirmed,ee4b7c41-1d26-49d4-8703-85ed427f66ee,430,Ravi,jogoco
2025-05-05T01:11:24,premium ,Spandex,550,Cotton 100%,Confirmed,f453fe19-e79f-40cc-9690-631ad26ae39b,453,Priya,Deepak
2025-05-14T10:49:01,Stand,Spandex,703m,20%,Pending,a3643231-6546-4f47-9417-af5917e9d6e7,256,Arun,Jhon
2025-06-16T02:48:51,Economy,Spandex,886,Cotton 50%,Pending,a1e88775-f972-4030-9624-3d741d3490a6,489,Ravi,jogoco
2025-05-24T17:00:25,Stand,Spandex,76m,Nylon 40%,Pending,adfba67c-7fe3-413f-9cd3-d1b28f925a6c,89,Ravi,Tom
2025-05-31T18:45:10,Stand,linen,377,20%,Pending,c25d3f06-3d26-4b91-8a5a-6dcfb75a8147,76,Mukilan,Kumar
2025-06-27T14:22:50,premium ,Satin,621,Cotton 100%,Confirmed,c7a03181-dde7-472f-8a53-0d1b81de9f1b,378,Ravi,Jhon
2025-05-27T07:49:45,stand ,Plain,609,Cotton 100%,Cancelled,463e3d67-2a7a-430e-a294-86da1100f10f,130,Nisha,Sara
2025-06-21T08:29:02,Standard,Linen,230m,Cotton 100%,Cancelled,977e12cc-d8a4-47a2-be3d-31c7d7be796c,322,Mukilan,Kumar
2025-05-01T09:13:33,stand ,Satin,280,Viscose 70%,Confirmed,bcf3aaef-78ec-443e-b97b-dc5b13bd9e12,316,Ravi,Tom
2025-06-29T20:10:01,premium ,linen,256m,Silk 60%,Pending,69dfbd83-c00b-4bca-907c-397326ebaba6,461,Sundar,Sara
2025-05-07T17:35:29,premium ,Linen,931,20%,Cancelled,afe93431-824d-4096-b264-973b8e548ba6,466,Arun,qilyze
2025-06-01T15:31:16,Stand,Denim,713,Cotton 50%,Pending,e4f0680e-2433-45cf-bd4f-7ef7263927d7,545,Priya,Sara
2025-06-04T21:14:14,Primium,Satin,520m,Viscose 70%,Confirmed,67fcfc5a-4403-4ddd-ae01-922702b95c90,113,Ravi,Kumar
2025-05-15T09:16:57,premium ,Crepe,904,Cotton 50%,Cancelled,87be1fb6-9d39-49ad-866a-720151f32c60,485,Priya,Sara
2025-05-18T04:51:28,Primium,Denim,929,Nylon 40%,Pending,ecee8ca8-7230-46a6-a78b-d5798fb4544d,144,Priya,Sara
2025-05-07T09:14:06,premium ,linen,532,Viscose 70%,Pending,59d56a4f-b5b6-43c3-806e-92ec9c9f2e79,468,Mukilan,Tom
2025-05-11T22:46:56,premium ,spandex ,443m,20%,Cancelled,e4df7a1a-949b-420e-802b-574a5e9b42f7,564,Mukilan,qilyze
2025-05-09T09:44:36,Economy,Linen,559,Cotton 50%,Cancelled,ffdff60f-65fe-4c98-82da-916e69d033e3,334,Sundar,qilyze
2025-05-10T12:53:39,Primium,Linen,951m,20%,Pending,b19a77cf-2459-4a4b-9c28-3103cfc72c49,122,Arun,Deepak
2025-05-09T13:22:51,Stand,Twill,215,Viscose 70%,Confirmed,d91d4de4-3f54-45b8-b6d2-215e91bdfc44,347,Nisha,Sara
2025-06-07T09:54:47,Standard,Twill,85m,Cotton 50%,Cancelled,7a169d2b-ab8f-463d-8427-4fb13db0ac85,185,Priya,jogoco
2025-06-27T17:46:46,stand ,Spandex,398,20%,Pending,499d254f-ccb3-4218-aba4-b210a84f2308,470,Ravi,Anita
2025-06-22T19:54:11,premium ,Satin,456m,Cotton 50%,Confirmed,d1fed1e6-6f1e-43e6-a333-3b8948ec21f1,172,Mukilan,Deepak
2025-06-24T08:54:37,stand ,Crepe,314m,Silk 60%,Confirmed,e0092853-a60a-49c0-987e-99cbcd030a14,99,Mukilan,jogoco
2025-06-03T06:05:15,Economy,Satin,501m,Cotton 100%,Pending,57e1f4d6-12fc-41ab-9f5d-09f0596246a9,319,Ravi,Anita
2025-05-19T19:17:21,Standard,Plain,466,Cotton 50%,Confirmed,d13fcd44-0f8d-4b7d-b8c8-83305da38463,552,Arun,Deepak
2025-05-03T14:20:08,premium ,Plain,63,Viscose 70%,Pending,fdb37c44-ad06-4f0f-99c7-a2ee8729cc3e,558,Nisha,Anita
2025-06-30T21:58:40,Premium,Twill,753,Viscose 70%,Cancelled,029189b9-911a-4a22-a6ad-9cda61a4a0a9,302,Nisha,Sara
2025-05-11T07:57:43,Premium,Plain,294,Polyester 80%,Cancelled,618ee478-2b41-46be-9cc6-cd2a0297285d,119,Arun,Jhon
2025-05-01T03:59:18,Standard,Denim,475m,20%,Confirmed,7c53a97b-72d1-48f7-bc2b-43fd3f2f86b9,282,Mukilan,jogoco
2025-06-23T13:43:06,stand ,Crepe,98m,Silk 60%,Confirmed,6fccee95-3ac7-47ca-b9d4-1ae9b3e7b505,286,Mukilan,Sara
2025-06-07T18:45:21,Economy,linen,259,Silk 60%,Confirmed,a651772d-09cd-4468-a85e-13145f13721e,140,Nisha,Kumar
2025-05-31T03:26:07,stand ,Twill,909,Cotton 50%,Cancelled,f7c116fb-01c6-43b4-9ed3-7531f2e0684c,102,Arun,Kumar
